INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015940;"24SDC269253 4,5";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015939;"22GRZ268338 4,5";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015939;24SDC266436-4,5;;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";009513;"24SDC269307 3,5";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015939;"22GRZ289034 4,2";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268658 4,1";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";009516;"22GRZ278770 3,7";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268656 4,5";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268659 4,0";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015943;"22GRZ278772 4,6";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"23SDC266406 4,6";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268655 4,9";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24BAR304690 4,0";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";020990;"24SDC268680 6,0";;1;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24BAR304530 5,0";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268657 4,3";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268653 6,2";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015942;"24BAR258568 4,8";;0;0;M3;N
002722;AQB;"A3 A2 01";INV_LOT;"Inventaire lot";015941;"24SDC268654 5,8";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";012693;"24BAR297531 2,7";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";009517;"24BAR297882 2,5";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";009517;"24BAR303869 3,1";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";009517;"24BAR295371 3,1";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";009517;"23R23030052 3,8";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";009521;"24FAU40829 3,15";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";009521;"24BAR303774 2,2";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";012691;"24BAR297788 3,0";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";012691;"24BAR303655 2,5";;0;0;M3;N
002722;AQB;"A3 A2 02";INV_LOT;"Inventaire lot";012691;"23R22110566 2,9";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";015991;"24BAR304738 2,5";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";015991;"23TOL322763 2,6";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";015991;24BAR287525;;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009517;"24BAR297882 2,5";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009517;"24BAR303869 3,1";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009517;"24BAR295371 3,1";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009517;"23R23030052 3,8";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009518;"23EUR303125 2,6";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009518;"23EUR316864 3,5";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009518;"22EUR305498 2,6";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009518;"23R22110225 3,5";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";009518;"23R22100552 2,8";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";23010320;"24FAU40251 3,15";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";23010320;"24EUR303995 2,5";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";23010320;"24FAU40824 3,15";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";012691;"24BAR297788 3,0";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";012691;"24BAR303655 2,5";;0;0;M3;N
002722;AQB;"A3 A2 03";INV_LOT;"Inventaire lot";012691;"23R22110566 2,9";;0;0;M3;N
002722;AQB;"A3 A2 04";INV_LOT;"Inventaire lot";009519;"24BAR294675 3,0";;0;0;M3;N
002722;AQB;"A3 A2 04";INV_LOT;"Inventaire lot";009519;"24BAR304115 2,5";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009517;"24BAR297882 2,5";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009517;"24BAR303869 3,1";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009517;"24BAR295371 3,1";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009517;"23R23030052 3,8";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009521;"24FAU40829 3,15";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009521;"24BAR303774 2,2";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";012687;"23EUR316867 4,0";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";012687;"23EUR316850 4,0";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009518;"23EUR303125 2,6";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009518;"23EUR316864 3,5";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009518;"22EUR305498 2,6";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009518;"23R22110225 3,5";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";009518;"23R22100552 2,8";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";010006;"24EUR323036 4,3";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";010006;"24EUR316111 4,1";;0;0;M3;N
002722;AQB;"A3 A3 01";INV_LOT;"Inventaire lot";010006;19FA10158;;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009519;"24BAR294675 3,0";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009519;"24BAR304115 2,5";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009564;"23AVE169338 4,2";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009562;"23AVE168958 4,6";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009563;"24AVE172792 3,5";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009560;145870;;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009565;"24AVE173224 3,5";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009563;"24AVE171717 3,5";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009560;145588;;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009560;"24AVE172921 5,0";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009562;"24AVE174391 4,5";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009565;"24AVE168966 3,5";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009560;"23AVE171259 4,8";;0;0;M3;N
002722;AQB;"A3 A3 02";INV_LOT;"Inventaire lot";009565;"23AVE168883 3,5";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009564;"23AVE169338 4,2";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009550;"24AVE172608 4,4";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009550;"24AVE172331 5,0";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009550;"24AVE171934 4,0";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009554;"24AVE659093 4,2";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009554;"23AVE168109 4,2";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009558;"24AVE174216 4,6";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009556;"23AV164558 4,9";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009558;"24AVE174225 4,5";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009556;"20AE156328 4,6L";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009554;"24AVE173396 5,0";;0;0;M3;N
002722;AQB;"A3 A3 03";INV_LOT;"Inventaire lot";009555;"24AVE173851 3,5";;0;0;M3;N
