INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002605;AQB;"A2 11 D004";INV_GEN;"Inventaire test";22021725;;0;0;;UN;N
002605;AQB;"A2 12 A001";INV_GEN;"Inventaire test";22021216;;0;0;;UN;N
002605;AQB;"A2 12 A002";INV_GEN;"Inventaire test";000443;;0;0;;UN;N
002605;AQB;"A2 12 A003";INV_GEN;"Inventaire test";22021222;;0;0;;UN;N
002605;AQB;"A2 12 A004";INV_GEN;"Inventaire test";22021225;;0;0;;UN;N
002605;AQB;"A2 12 A005";INV_GEN;"Inventaire test";22021228;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011119;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011095;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011106;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011102;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011092;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011098;;0;0;;UN;N
002605;AQB;"A2 13 A001";INV_GEN;"Inventaire test";011118;;0;0;;UN;N
