INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002612;AQA;"A1 14 B17 01";INV_GEN;"Inventaire test";017716;;0;12;0;UN;N
002612;AQA;"A1 09 A01 01";INV_GEN;"Inventaire test";019443;;0;12;0;UN;N
002612;AQA;"A1 09 A05 01";INV_GEN;"Inventaire test";004951;;0;24;0;UN;N
002612;AQA;"A1 09 A09 01";INV_GEN;"Inventaire test";000013;;0;27;0;UN;N
002612;AQA;"A1 19 A09 02";INV_GEN;"Inventaire test";000013;;0;27;0;UN;N
002612;AQA;"A1 09 A17 01";INV_GEN;"Inventaire test";010438;;0;72;0;UN;N
002612;AQA;"A1 09 B01 01";INV_GEN;"Inventaire test";015888;;0;24;0;UN;N
002612;AQA;"A1 09 B05 01";INV_GEN;"Inventaire test";004732;;0;28;0;UN;N
002612;AQA;"A1 09 B08 01";INV_GEN;"Inventaire test";30002020;;0;27;0;UN;N
002612;AQA;"A1 09 B12 01";INV_GEN;"Inventaire test";004733;;0;18;0;UN;N
002612;AQA;"A1 19 A08 03";INV_GEN;"Inventaire test";004733;;0;18;0;UN;N
002612;AQA;"A1 09 B17 01";INV_GEN;"Inventaire test";004734;;0;15;0;UN;N
002612;AQA;"A1 19 A08 02";INV_GEN;"Inventaire test";004734;;0;15;0;UN;N
002612;AQA;"A1 09 C01 01";INV_GEN;"Inventaire test";015889;;0;24;0;UN;N
002612;AQA;"A1 09 C05 01";INV_GEN;"Inventaire test";015542;;0;24;0;UN;N
002612;AQA;"A1 09 C08 01";INV_GEN;"Inventaire test";015608;;0;20;0;UN;N
002612;AQA;"A1 09 C16 01";INV_GEN;"Inventaire test";007873;;0;13;0;UN;N
002612;AQA;"A1 09 D01 01";INV_GEN;"Inventaire test";015890;;0;24;0;UN;N
002612;AQA;"A1 09 D05 01";INV_GEN;"Inventaire test";015018;;0;30;0;UN;N
002612;AQA;"A1 09 D08 01";INV_GEN;"Inventaire test";017717;;0;24;0;UN;N
002612;AQA;"A1 09 A12 01";INV_GEN;"Inventaire test";017717;;0;24;0;UN;N
002612;AQA;"A1 09 D12 01";INV_GEN;"Inventaire test";015541;;0;20;0;UN;N
002612;AQA;"A1 09 D16 01";INV_GEN;"Inventaire test";007874;;0;11;0;UN;N
002612;AQA;"A1 11 A01 01";INV_GEN;"Inventaire test";005327;;0;25;0;UN;N
002612;AQA;"A1 11 A05 01";INV_GEN;"Inventaire test";017270;;0;25;0;UN;N
002612;AQA;"A1 11 A09 01";INV_GEN;"Inventaire test";016569;;0;50;0;UN;N
002612;AQA;"A1 11 A13 01";INV_GEN;"Inventaire test";017269;;0;50;0;UN;N
002612;AQA;"A1 11 A17 01";INV_GEN;"Inventaire test";017271;;0;25;0;UN;N
002612;AQA;"A1 11 B01 01";INV_GEN;"Inventaire test";005329;;0;25;0;UN;N
002612;AQA;"A1 11 B05 01";INV_GEN;"Inventaire test";30210012;;0;100;0;UN;N
002612;AQA;"A1 11 B09 01";INV_GEN;"Inventaire test";016570;;0;50;0;UN;N
002612;AQA;"A1 11 B13 01";INV_GEN;"Inventaire test";30211045;;0;25;0;UN;N
002612;AQA;"A1 11 B17 01";INV_GEN;"Inventaire test";30240030;;0;35;0;UN;N
002612;AQA;"A1 11 C01 01";INV_GEN;"Inventaire test";30210042;;0;50;0;UN;N
002612;AQA;"A1 19 A06 04";INV_GEN;"Inventaire test";30210042;;0;50;0;UN;N
002612;AQA;"A1 11 C05 01";INV_GEN;"Inventaire test";30210022;;0;50;0;UN;N
002612;AQA;"A1 11 C09 01";INV_GEN;"Inventaire test";016571;;0;25;0;UN;N
002612;AQA;"A1 19 A07 07";INV_GEN;"Inventaire test";016571;;0;25;0;UN;N
002612;AQA;"A1 11 C13 01";INV_GEN;"Inventaire test";30211012;;0;100;0;UN;N
002612;AQA;"A1 11 C17 01";INV_GEN;"Inventaire test";30211018;;0;50;0;UN;N
002612;AQA;"A1 11 D01 01";INV_GEN;"Inventaire test";30210052;;0;25;0;UN;N
002612;AQA;"A1 19 A07 01";INV_GEN;"Inventaire test";30210052;;0;25;0;UN;N
002612;AQA;"A1 11 D05 01";INV_GEN;"Inventaire test";30210032;;0;50;0;UN;N
002612;AQA;"A1 11 D09 01";INV_GEN;"Inventaire test";016572;;0;25;0;UN;N
002612;AQA;"A1 19 A06 03";INV_GEN;"Inventaire test";016572;;0;25;0;UN;N
002612;AQA;"A1 19 A07 06";INV_GEN;"Inventaire test";016572;;0;25;0;UN;N
002612;AQA;"A1 11 D13 01";INV_GEN;"Inventaire test";30211028;;0;50;0;UN;N
002612;AQA;"A1 19 A07 02";INV_GEN;"Inventaire test";30211028;;0;50;0;UN;N
002612;AQA;"A1 11 D17 01";INV_GEN;"Inventaire test";30211030;;0;50;0;UN;N
002612;AQA;"A1 19 A06 01";INV_GEN;"Inventaire test";30211030;;0;50;0;UN;N
002612;AQA;"A1 11 E01 01";INV_GEN;"Inventaire test";30210062;;0;25;0;UN;N
002612;AQA;"A1 11 E05 01";INV_GEN;"Inventaire test";30210072;;0;25;0;UN;N
